"TIME","GEO","UNIT","INDIC_NA","Value","Flag and Footnotes"
"2010","Euro area (15 countries)","Percentage of gross domestic product (GDP)","Gross domestic product at market prices",":",""
"2010","Euro area (15 countries)","Percentage of gross domestic product (GDP)","Gross fixed capital formation",":",""
"2010","Euro area (15 countries)","Percentage of gross domestic product (GDP)","External balance of goods and services",":",""
"2010","Euro area (15 countries)","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices",":",""
"2010","Euro area (15 countries)","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation",":",""
"2010","Euro area (15 countries)","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services",":",""
"2010","Euro area (13 countries)","Million euro","Gross domestic product at market prices",":",""
"2010","Euro area (13 countries)","Million euro","Gross fixed capital formation",":",""
"2010","Euro area (13 countries)","Million euro","External balance of goods and services",":",""
"2010","Euro area (13 countries)","Euro per inhabitant","Gross domestic product at market prices",":",""
"2010","Euro area (13 countries)","Euro per inhabitant","Gross fixed capital formation",":",""
"2010","Euro area (13 countries)","Euro per inhabitant","External balance of goods and services",":",""
"2010","Euro area (13 countries)","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices",":",""
"2010","Euro area (13 countries)","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation",":",""
"2010","Euro area (13 countries)","Purchasing power standard (PPS) per inhabitant","External balance of goods and services",":",""
"2010","Euro area (13 countries)","Percentage of gross domestic product (GDP)","Gross domestic product at market prices",":",""
"2010","Euro area (13 countries)","Percentage of gross domestic product (GDP)","Gross fixed capital formation",":",""
"2010","Euro area (13 countries)","Percentage of gross domestic product (GDP)","External balance of goods and services",":",""
"2010","Euro area (13 countries)","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices",":",""
"2010","Euro area (13 countries)","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation",":",""
"2010","Euro area (13 countries)","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services",":",""
"2010","Euro area (12 countries)","Million euro","Gross domestic product at market prices","9,028,104.9",""
"2010","Euro area (12 countries)","Million euro","Gross fixed capital formation","1,709,773.2",""
"2010","Euro area (12 countries)","Million euro","External balance of goods and services","120,793.2",""
"2010","Euro area (12 countries)","Euro per inhabitant","Gross domestic product at market prices","28,100",""
"2010","Euro area (12 countries)","Euro per inhabitant","Gross fixed capital formation","5,300",""
"2010","Euro area (12 countries)","Euro per inhabitant","External balance of goods and services","400",""
"2010","Euro area (12 countries)","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices","26,800",""
"2010","Euro area (12 countries)","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation","5,100",""
"2010","Euro area (12 countries)","Purchasing power standard (PPS) per inhabitant","External balance of goods and services","400",""
"2010","Euro area (12 countries)","Percentage of gross domestic product (GDP)","Gross domestic product at market prices","100.0",""
"2010","Euro area (12 countries)","Percentage of gross domestic product (GDP)","Gross fixed capital formation","18.9",""
"2010","Euro area (12 countries)","Percentage of gross domestic product (GDP)","External balance of goods and services","1.3",""
"2010","Euro area (12 countries)","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices","109.4",""
"2010","Euro area (12 countries)","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation","112.2",""
"2010","Euro area (12 countries)","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services","156.4",""
"2010","Belgium","Million euro","Gross domestic product at market prices","355,791.0",""
"2010","Belgium","Million euro","Gross fixed capital formation","71,504.0",""
"2010","Belgium","Million euro","External balance of goods and services","7,504.0",""
"2010","Belgium","Euro per inhabitant","Gross domestic product at market prices","32,700",""
"2010","Belgium","Euro per inhabitant","Gross fixed capital formation","6,600",""
"2010","Belgium","Euro per inhabitant","External balance of goods and services","700",""
"2010","Belgium","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices","29,400",""
"2010","Belgium","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation","5,900",""
"2010","Belgium","Purchasing power standard (PPS) per inhabitant","External balance of goods and services","600",""
"2010","Belgium","Percentage of gross domestic product (GDP)","Gross domestic product at market prices","100.0",""
"2010","Belgium","Percentage of gross domestic product (GDP)","Gross fixed capital formation","20.1",""
"2010","Belgium","Percentage of gross domestic product (GDP)","External balance of goods and services","2.1",""
"2010","Belgium","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices","120.1",""
"2010","Belgium","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation","130.6",""
"2010","Belgium","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services","270.5",""
"2010","Bulgaria","Million euro","Gross domestic product at market prices","36,052.4",""
"2010","Bulgaria","Million euro","Gross fixed capital formation","8,220.3",""
"2010","Bulgaria","Million euro","External balance of goods and services","-683.0",""
"2010","Bulgaria","Euro per inhabitant","Gross domestic product at market prices","4,800",""
"2010","Bulgaria","Euro per inhabitant","Gross fixed capital formation","1,100",""
"2010","Bulgaria","Euro per inhabitant","External balance of goods and services","-100",""
"2010","Bulgaria","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices","10,800",""
"2010","Bulgaria","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation","2,500",""
"2010","Bulgaria","Purchasing power standard (PPS) per inhabitant","External balance of goods and services","-200",""
"2010","Bulgaria","Percentage of gross domestic product (GDP)","Gross domestic product at market prices","100.0",""
"2010","Bulgaria","Percentage of gross domestic product (GDP)","Gross fixed capital formation","22.8",""
"2010","Bulgaria","Percentage of gross domestic product (GDP)","External balance of goods and services","-1.9",""
"2010","Bulgaria","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices","44.0",""
"2010","Bulgaria","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation","54.3",""
"2010","Bulgaria","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services","-88.9",""
"2010","Czech Republic","Million euro","Gross domestic product at market prices","149,932.0",""
"2010","Czech Republic","Million euro","Gross fixed capital formation","36,803.9",""
"2010","Czech Republic","Million euro","External balance of goods and services","5,026.5",""
"2010","Czech Republic","Euro per inhabitant","Gross domestic product at market prices","14,300",""
"2010","Czech Republic","Euro per inhabitant","Gross fixed capital formation","3,500",""
"2010","Czech Republic","Euro per inhabitant","External balance of goods and services","500",""
"2010","Czech Republic","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices","19,700",""
"2010","Czech Republic","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation","4,800",""
"2010","Czech Republic","Purchasing power standard (PPS) per inhabitant","External balance of goods and services","700",""
"2010","Czech Republic","Percentage of gross domestic product (GDP)","Gross domestic product at market prices","100.0",""
"2010","Czech Republic","Percentage of gross domestic product (GDP)","Gross fixed capital formation","24.5",""
"2010","Czech Republic","Percentage of gross domestic product (GDP)","External balance of goods and services","3.4",""
"2010","Czech Republic","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices","80.3",""
"2010","Czech Republic","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation","106.7",""
"2010","Czech Republic","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services","287.5",""
"2010","Denmark","Million euro","Gross domestic product at market prices","236,334.1",""
"2010","Denmark","Million euro","Gross fixed capital formation","39,988.2",""
"2010","Denmark","Million euro","External balance of goods and services","13,107.6",""
"2010","Denmark","Euro per inhabitant","Gross domestic product at market prices","42,600",""
"2010","Denmark","Euro per inhabitant","Gross fixed capital formation","7,200",""
"2010","Denmark","Euro per inhabitant","External balance of goods and services","2,400",""
"2010","Denmark","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices","31,200",""
"2010","Denmark","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation","5,300",""
"2010","Denmark","Purchasing power standard (PPS) per inhabitant","External balance of goods and services","1,700",""
"2010","Denmark","Percentage of gross domestic product (GDP)","Gross domestic product at market prices","100.0",""
"2010","Denmark","Percentage of gross domestic product (GDP)","Gross fixed capital formation","16.9",""
"2010","Denmark","Percentage of gross domestic product (GDP)","External balance of goods and services","5.5",""
"2010","Denmark","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices","127.2",""
"2010","Denmark","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation","116.5",""
"2010","Denmark","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services","753.5",""
"2010","Germany (until 1990 former territory of the FRG)","Million euro","Gross domestic product at market prices","2,495,000.0",""
"2010","Germany (until 1990 former territory of the FRG)","Million euro","Gross fixed capital formation","435,050.0",""
"2010","Germany (until 1990 former territory of the FRG)","Million euro","External balance of goods and services","140,200.0",""
"2010","Germany (until 1990 former territory of the FRG)","Euro per inhabitant","Gross domestic product at market prices","30,500",""
"2010","Germany (until 1990 former territory of the FRG)","Euro per inhabitant","Gross fixed capital formation","5,300",""
"2010","Germany (until 1990 former territory of the FRG)","Euro per inhabitant","External balance of goods and services","1,700",""
"2010","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices","29,200",""
"2010","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation","5,100",""
"2010","Germany (until 1990 former territory of the FRG)","Purchasing power standard (PPS) per inhabitant","External balance of goods and services","1,600",""
"2010","Germany (until 1990 former territory of the FRG)","Percentage of gross domestic product (GDP)","Gross domestic product at market prices","100.0",""
"2010","Germany (until 1990 former territory of the FRG)","Percentage of gross domestic product (GDP)","Gross fixed capital formation","17.4",""
"2010","Germany (until 1990 former territory of the FRG)","Percentage of gross domestic product (GDP)","External balance of goods and services","5.6",""
"2010","Germany (until 1990 former territory of the FRG)","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices","119.1",""
"2010","Germany (until 1990 former territory of the FRG)","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation","112.4",""
"2010","Germany (until 1990 former territory of the FRG)","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services","714.8",""
"2010","Estonia","Million euro","Gross domestic product at market prices","14,530.4",""
"2010","Estonia","Million euro","Gross fixed capital formation","2,902.2",""
"2010","Estonia","Million euro","External balance of goods and services","938.7",""
"2010","Estonia","Euro per inhabitant","Gross domestic product at market prices","10,800",""
"2010","Estonia","Euro per inhabitant","Gross fixed capital formation","2,200",""
"2010","Estonia","Euro per inhabitant","External balance of goods and services","700",""
"2010","Estonia","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices","15,800",""
"2010","Estonia","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation","3,200",""
"2010","Estonia","Purchasing power standard (PPS) per inhabitant","External balance of goods and services","1,000",""
"2010","Estonia","Percentage of gross domestic product (GDP)","Gross domestic product at market prices","100.0",""
"2010","Estonia","Percentage of gross domestic product (GDP)","Gross fixed capital formation","20.0",""
"2010","Estonia","Percentage of gross domestic product (GDP)","External balance of goods and services","6.5",""
"2010","Estonia","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices","64.3",""
"2010","Estonia","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation","69.6",""
"2010","Estonia","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services","443.9",""
"2010","Ireland","Million euro","Gross domestic product at market prices","158,096.7",""
"2010","Ireland","Million euro","Gross fixed capital formation","19,234.2",""
"2010","Ireland","Million euro","External balance of goods and services","29,484.1",""
"2010","Ireland","Euro per inhabitant","Gross domestic product at market prices","34,700",""
"2010","Ireland","Euro per inhabitant","Gross fixed capital formation","4,200",""
"2010","Ireland","Euro per inhabitant","External balance of goods and services","6,500",""
"2010","Ireland","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices","31,400",""
"2010","Ireland","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation","3,800",""
"2010","Ireland","Purchasing power standard (PPS) per inhabitant","External balance of goods and services","5,800",""
"2010","Ireland","Percentage of gross domestic product (GDP)","Gross domestic product at market prices","100.0",""
"2010","Ireland","Percentage of gross domestic product (GDP)","Gross fixed capital formation","12.2",""
"2010","Ireland","Percentage of gross domestic product (GDP)","External balance of goods and services","18.6",""
"2010","Ireland","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices","127.9",""
"2010","Ireland","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation","84.2",""
"2010","Ireland","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services","2,546.5",""
"2010","Greece","Million euro","Gross domestic product at market prices","222,151.5",""
"2010","Greece","Million euro","Gross fixed capital formation","39,185.3","p"
"2010","Greece","Million euro","External balance of goods and services","-20,606.1","p"
"2010","Greece","Euro per inhabitant","Gross domestic product at market prices","19,900",""
"2010","Greece","Euro per inhabitant","Gross fixed capital formation","3,500","p"
"2010","Greece","Euro per inhabitant","External balance of goods and services","-1,800","p"
"2010","Greece","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices","21,600",""
"2010","Greece","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation","3,800","p"
"2010","Greece","Purchasing power standard (PPS) per inhabitant","External balance of goods and services","-2,000","p"
"2010","Greece","Percentage of gross domestic product (GDP)","Gross domestic product at market prices","100.0",""
"2010","Greece","Percentage of gross domestic product (GDP)","Gross fixed capital formation","17.6","p"
"2010","Greece","Percentage of gross domestic product (GDP)","External balance of goods and services","-9.3","p"
"2010","Greece","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices","88.2",""
"2010","Greece","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation","84.3","p"
"2010","Greece","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services","-874.1","p"
"2010","Spain","Million euro","Gross domestic product at market prices","1,045,620.0",""
"2010","Spain","Million euro","Gross fixed capital formation","232,481.0",""
"2010","Spain","Million euro","External balance of goods and services","-22,633.0",""
"2010","Spain","Euro per inhabitant","Gross domestic product at market prices","22,700",""
"2010","Spain","Euro per inhabitant","Gross fixed capital formation","5,000",""
"2010","Spain","Euro per inhabitant","External balance of goods and services","-500",""
"2010","Spain","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices","24,200",""
"2010","Spain","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation","5,400",""
"2010","Spain","Purchasing power standard (PPS) per inhabitant","External balance of goods and services","-500",""
"2010","Spain","Percentage of gross domestic product (GDP)","Gross domestic product at market prices","100.0",""
"2010","Spain","Percentage of gross domestic product (GDP)","Gross fixed capital formation","22.2",""
"2010","Spain","Percentage of gross domestic product (GDP)","External balance of goods and services","-2.2",""
"2010","Spain","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices","99",""
"2010","Spain","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation","118.4",""
"2010","Spain","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services","-227.4",""
"2010","France","Million euro","Gross domestic product at market prices","1,936,719.7",""
"2010","France","Million euro","Gross fixed capital formation","377,155.0",""
"2010","France","Million euro","External balance of goods and services","-43,824.0",""
"2010","France","Euro per inhabitant","Gross domestic product at market prices","29,900",""
"2010","France","Euro per inhabitant","Gross fixed capital formation","5,800",""
"2010","France","Euro per inhabitant","External balance of goods and services","-700",""
"2010","France","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices","26,600",""
"2010","France","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation","5,200",""
"2010","France","Purchasing power standard (PPS) per inhabitant","External balance of goods and services","-600",""
"2010","France","Percentage of gross domestic product (GDP)","Gross domestic product at market prices","100.0",""
"2010","France","Percentage of gross domestic product (GDP)","Gross fixed capital formation","19.5",""
"2010","France","Percentage of gross domestic product (GDP)","External balance of goods and services","-2.3",""
"2010","France","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices","108.5",""
"2010","France","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation","114.3",""
"2010","France","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services","-262.1",""
"2010","Croatia","Million euro","Gross domestic product at market prices","44,423.4",""
"2010","Croatia","Million euro","Gross fixed capital formation","9,226.7",""
"2010","Croatia","Million euro","External balance of goods and services","-199.7",""
"2010","Croatia","Euro per inhabitant","Gross domestic product at market prices","10,300",""
"2010","Croatia","Euro per inhabitant","Gross fixed capital formation","2,100",""
"2010","Croatia","Euro per inhabitant","External balance of goods and services","0",""
"2010","Croatia","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices","14,700",""
"2010","Croatia","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation","3,000",""
"2010","Croatia","Purchasing power standard (PPS) per inhabitant","External balance of goods and services","-100",""
"2010","Croatia","Percentage of gross domestic product (GDP)","Gross domestic product at market prices","100.0",""
"2010","Croatia","Percentage of gross domestic product (GDP)","Gross fixed capital formation","20.8",""
"2010","Croatia","Percentage of gross domestic product (GDP)","External balance of goods and services","-0.4",""
"2010","Croatia","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices","59.9",""
"2010","Croatia","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation","67.3",""
"2010","Croatia","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services","-28.7",""
"2010","Italy","Million euro","Gross domestic product at market prices","1,551,885.6",""
"2010","Italy","Million euro","Gross fixed capital formation","301,429.5",""
"2010","Italy","Million euro","External balance of goods and services","-30,243.2",""
"2010","Italy","Euro per inhabitant","Gross domestic product at market prices","25,700",""
"2010","Italy","Euro per inhabitant","Gross fixed capital formation","5,000",""
"2010","Italy","Euro per inhabitant","External balance of goods and services","-500",""
"2010","Italy","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices","25,100",""
"2010","Italy","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation","4,900",""
"2010","Italy","Purchasing power standard (PPS) per inhabitant","External balance of goods and services","-500",""
"2010","Italy","Percentage of gross domestic product (GDP)","Gross domestic product at market prices","100.0",""
"2010","Italy","Percentage of gross domestic product (GDP)","Gross fixed capital formation","19.4",""
"2010","Italy","Percentage of gross domestic product (GDP)","External balance of goods and services","-1.9",""
"2010","Italy","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices","102.2",""
"2010","Italy","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation","107.5",""
"2010","Italy","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services","-212.8",""
"2010","Cyprus","Million euro","Gross domestic product at market prices","17,406.0",""
"2010","Cyprus","Million euro","Gross fixed capital formation","3,331.8",""
"2010","Cyprus","Million euro","External balance of goods and services","-1,083.7",""
"2010","Cyprus","Euro per inhabitant","Gross domestic product at market prices","21,000",""
"2010","Cyprus","Euro per inhabitant","Gross fixed capital formation","4,000",""
"2010","Cyprus","Euro per inhabitant","External balance of goods and services","-1,300",""
"2010","Cyprus","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices","23,600",""
"2010","Cyprus","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation","4,500",""
"2010","Cyprus","Purchasing power standard (PPS) per inhabitant","External balance of goods and services","-1,500",""
"2010","Cyprus","Percentage of gross domestic product (GDP)","Gross domestic product at market prices","100.0",""
"2010","Cyprus","Percentage of gross domestic product (GDP)","Gross fixed capital formation","19.1",""
"2010","Cyprus","Percentage of gross domestic product (GDP)","External balance of goods and services","-6.2",""
"2010","Cyprus","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices","96.3",""
"2010","Cyprus","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation","99.8",""
"2010","Cyprus","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services","-640.5",""
"2010","Latvia","Million euro","Gross domestic product at market prices","18,038.9",""
"2010","Latvia","Million euro","Gross fixed capital formation","3,287.2",""
"2010","Latvia","Million euro","External balance of goods and services","-244.6",""
"2010","Latvia","Euro per inhabitant","Gross domestic product at market prices","8,600","b"
"2010","Latvia","Euro per inhabitant","Gross fixed capital formation","1,600","b"
"2010","Latvia","Euro per inhabitant","External balance of goods and services","-100","b"
"2010","Latvia","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices","13,500","b"
"2010","Latvia","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation","2,500","b"
"2010","Latvia","Purchasing power standard (PPS) per inhabitant","External balance of goods and services","-200","b"
"2010","Latvia","Percentage of gross domestic product (GDP)","Gross domestic product at market prices","100.0",""
"2010","Latvia","Percentage of gross domestic product (GDP)","Gross fixed capital formation","18.2",""
"2010","Latvia","Percentage of gross domestic product (GDP)","External balance of goods and services","-1.4",""
"2010","Latvia","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices","54.9","b"
"2010","Latvia","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation","54.2","b"
"2010","Latvia","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services","-79.5","b"
"2010","Lithuania","Million euro","Gross domestic product at market prices","27,709.7",""
"2010","Lithuania","Million euro","Gross fixed capital formation","4,514.8",""
"2010","Lithuania","Million euro","External balance of goods and services","-539.5",""
"2010","Lithuania","Euro per inhabitant","Gross domestic product at market prices","8,900",""
"2010","Lithuania","Euro per inhabitant","Gross fixed capital formation","1,500",""
"2010","Lithuania","Euro per inhabitant","External balance of goods and services","-200",""
"2010","Lithuania","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices","15,100",""
"2010","Lithuania","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation","2,500",""
"2010","Lithuania","Purchasing power standard (PPS) per inhabitant","External balance of goods and services","-300",""
"2010","Lithuania","Percentage of gross domestic product (GDP)","Gross domestic product at market prices","100.0",""
"2010","Lithuania","Percentage of gross domestic product (GDP)","Gross fixed capital formation","16.3",""
"2010","Lithuania","Percentage of gross domestic product (GDP)","External balance of goods and services","-1.9",""
"2010","Lithuania","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices","61.7",""
"2010","Lithuania","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation","54.4",""
"2010","Lithuania","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services","-128.3",""
"2010","Luxembourg","Million euro","Gross domestic product at market prices","39,302.6",""
"2010","Luxembourg","Million euro","Gross fixed capital formation","6,822.9",""
"2010","Luxembourg","Million euro","External balance of goods and services","12,114.1",""
"2010","Luxembourg","Euro per inhabitant","Gross domestic product at market prices","77,400",""
"2010","Luxembourg","Euro per inhabitant","Gross fixed capital formation","13,400",""
"2010","Luxembourg","Euro per inhabitant","External balance of goods and services","23,900",""
"2010","Luxembourg","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices","64,000",""
"2010","Luxembourg","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation","11,100",""
"2010","Luxembourg","Purchasing power standard (PPS) per inhabitant","External balance of goods and services","19,700",""
"2010","Luxembourg","Percentage of gross domestic product (GDP)","Gross domestic product at market prices","100.0",""
"2010","Luxembourg","Percentage of gross domestic product (GDP)","Gross fixed capital formation","17.4",""
"2010","Luxembourg","Percentage of gross domestic product (GDP)","External balance of goods and services","30.8",""
"2010","Luxembourg","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices","261.0",""
"2010","Luxembourg","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation","245.3",""
"2010","Luxembourg","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services","8,592.4",""
"2010","Hungary","Million euro","Gross domestic product at market prices","96,243.0",""
"2010","Hungary","Million euro","Gross fixed capital formation","17,860.0",""
"2010","Hungary","Million euro","External balance of goods and services","5,450.5",""
"2010","Hungary","Euro per inhabitant","Gross domestic product at market prices","9,600",""
"2010","Hungary","Euro per inhabitant","Gross fixed capital formation","1,800",""
"2010","Hungary","Euro per inhabitant","External balance of goods and services","500",""
"2010","Hungary","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices","16,100",""
"2010","Hungary","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation","3,000",""
"2010","Hungary","Purchasing power standard (PPS) per inhabitant","External balance of goods and services","900",""
"2010","Hungary","Percentage of gross domestic product (GDP)","Gross domestic product at market prices","100.0",""
"2010","Hungary","Percentage of gross domestic product (GDP)","Gross fixed capital formation","18.6",""
"2010","Hungary","Percentage of gross domestic product (GDP)","External balance of goods and services","5.7",""
"2010","Hungary","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices","65.7",""
"2010","Hungary","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation","66.0",""
"2010","Hungary","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services","397.3",""
"2010","Malta","Million euro","Gross domestic product at market prices","6,458.5",""
"2010","Malta","Million euro","Gross fixed capital formation","1,286.0",""
"2010","Malta","Million euro","External balance of goods and services","-36.1",""
"2010","Malta","Euro per inhabitant","Gross domestic product at market prices","15,600",""
"2010","Malta","Euro per inhabitant","Gross fixed capital formation","3,100",""
"2010","Malta","Euro per inhabitant","External balance of goods and services","-100",""
"2010","Malta","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices","21,300",""
"2010","Malta","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation","4,200",""
"2010","Malta","Purchasing power standard (PPS) per inhabitant","External balance of goods and services","-100",""
"2010","Malta","Percentage of gross domestic product (GDP)","Gross domestic product at market prices","100.0",""
"2010","Malta","Percentage of gross domestic product (GDP)","Gross fixed capital formation","19.9",""
"2010","Malta","Percentage of gross domestic product (GDP)","External balance of goods and services","-0.6",""
"2010","Malta","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices","86.9",""
"2010","Malta","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation","93.7",""
"2010","Malta","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services","-51.9",""
"2010","Netherlands","Million euro","Gross domestic product at market prices","586,789.0",""
"2010","Netherlands","Million euro","Gross fixed capital formation","101,885.0",""
"2010","Netherlands","Million euro","External balance of goods and services","47,283.0",""
"2010","Netherlands","Euro per inhabitant","Gross domestic product at market prices","35,300",""
"2010","Netherlands","Euro per inhabitant","Gross fixed capital formation","6,100",""
"2010","Netherlands","Euro per inhabitant","External balance of goods and services","2,800",""
"2010","Netherlands","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices","31,700",""
"2010","Netherlands","Purchasing power standard (PPS) per inhabitant","Gross fixed capital formation","5,500",""
"2010","Netherlands","Purchasing power standard (PPS) per inhabitant","External balance of goods and services","2,600",""
"2010","Netherlands","Percentage of gross domestic product (GDP)","Gross domestic product at market prices","100.0",""
"2010","Netherlands","Percentage of gross domestic product (GDP)","Gross fixed capital formation","17.4",""
"2010","Netherlands","Percentage of gross domestic product (GDP)","External balance of goods and services","8.1",""
"2010","Netherlands","Percentage of EU27 total (based on PPS per inhabitant)","Gross domestic product at market prices","129.3",""
"2010","Netherlands","Percentage of EU27 total (based on PPS per inhabitant)","Gross fixed capital formation","121.5",""
"2010","Netherlands","Percentage of EU27 total (based on PPS per inhabitant)","External balance of goods and services","1,112.5",""
"2010","Austria","Million euro","Gross domestic product at market prices","285,165.3",""
"2010","Austria","Million euro","Gross fixed capital formation","57,498.5",""
"2010","Austria","Million euro","External balance of goods and services","12,463.2",""
"2010","Austria","Euro per inhabitant","Gross domestic product at market prices","34,100",""
"2010","Austria","Euro per inhabitant","Gross fixed capital formation","6,900",""
"2010","Austria","Euro per inhabitant","External balance of goods and services","1,500",""
"2010","Austria","Purchasing power standard (PPS) per inhabitant","Gross domestic product at market prices","30,900",""
