TIME,GEO,ICCS,UNIT,Value,Flag and Footnotes
2011,Austria,Rape,Number,977,
2011,Austria,Rape,Per hundred thousand inhabitants,11.67,
2011,Austria,Sexual assault,Number,3622,
2011,Austria,Sexual assault,Per hundred thousand inhabitants,43.25,
2011,Austria,Theft,Number,149484,
2011,Austria,Theft,Per hundred thousand inhabitants,1784.85,
2011,Poland,Intentional homicide,Number,449,
2011,Poland,Intentional homicide,Per hundred thousand inhabitants,1.18,
2011,Poland,Assault,Number,10703,
2011,Poland,Assault,Per hundred thousand inhabitants,28.12,
2011,Poland,Sexual violence,Number,,
2011,Poland,Sexual violence,Per hundred thousand inhabitants,,
2011,Poland,Rape,Number,1498,
2011,Poland,Rape,Per hundred thousand inhabitants,3.94,
2011,Poland,Sexual assault,Number,,
2011,Poland,Sexual assault,Per hundred thousand inhabitants,,
2011,Poland,Theft,Number,246822,
2011,Poland,Theft,Per hundred thousand inhabitants,648.46,
2011,Portugal,Intentional homicide,Number,114,
2011,Portugal,Intentional homicide,Per hundred thousand inhabitants,1.08,
2011,Portugal,Assault,Number,28775,
2011,Portugal,Assault,Per hundred thousand inhabitants,272.16,
2011,Portugal,Sexual violence,Number,2182,
2011,Portugal,Sexual violence,Per hundred thousand inhabitants,20.64,
2011,Portugal,Rape,Number,374,
2011,Portugal,Rape,Per hundred thousand inhabitants,3.54,
2011,Portugal,Sexual assault,Number,1808,
2011,Portugal,Sexual assault,Per hundred thousand inhabitants,17.10,
2011,Portugal,Theft,Number,117898,
2011,Portugal,Theft,Per hundred thousand inhabitants,1115.12,
2011,Romania,Intentional homicide,Number,335,
2011,Romania,Intentional homicide,Per hundred thousand inhabitants,1.66,
2011,Romania,Assault,Number,12299,
2011,Romania,Assault,Per hundred thousand inhabitants,60.89,
2011,Romania,Sexual violence,Number,1325,
2011,Romania,Sexual violence,Per hundred thousand inhabitants,6.56,
2011,Romania,Rape,Number,780,
2011,Romania,Rape,Per hundred thousand inhabitants,3.86,
2011,Romania,Sexual assault,Number,545,
2011,Romania,Sexual assault,Per hundred thousand inhabitants,2.70,
2011,Romania,Theft,Number,49203,
2011,Romania,Theft,Per hundred thousand inhabitants,243.59,
2011,Slovenia,Intentional homicide,Number,17,
2011,Slovenia,Intentional homicide,Per hundred thousand inhabitants,0.83,
2011,Slovenia,Assault,Number,1974,
2011,Slovenia,Assault,Per hundred thousand inhabitants,96.28,
2011,Slovenia,Sexual violence,Number,471,
2011,Slovenia,Sexual violence,Per hundred thousand inhabitants,22.97,
2011,Slovenia,Rape,Number,55,
2011,Slovenia,Rape,Per hundred thousand inhabitants,2.68,
2011,Slovenia,Sexual assault,Number,416,
2011,Slovenia,Sexual assault,Per hundred thousand inhabitants,20.29,
2011,Slovenia,Theft,Number,31205,
2011,Slovenia,Theft,Per hundred thousand inhabitants,1522.05,
2011,Slovakia,Intentional homicide,Number,96,
2011,Slovakia,Intentional homicide,Per hundred thousand inhabitants,1.78,
2011,Slovakia,Assault,Number,2227,
2011,Slovakia,Assault,Per hundred thousand inhabitants,41.30,
2011,Slovakia,Sexual violence,Number,,
2011,Slovakia,Sexual violence,Per hundred thousand inhabitants,,
2011,Slovakia,Rape,Number,150,
2011,Slovakia,Rape,Per hundred thousand inhabitants,2.78,
2011,Slovakia,Sexual assault,Number,,
2011,Slovakia,Sexual assault,Per hundred thousand inhabitants,,
2011,Slovakia,Theft,Number,25199,
2011,Slovakia,Theft,Per hundred thousand inhabitants,467.30,
2011,Finland,Intentional homicide,Number,109,
2011,Finland,Intentional homicide,Per hundred thousand inhabitants,2.03,
2011,Finland,Assault,Number,40154,
2011,Finland,Assault,Per hundred thousand inhabitants,747.01,
2011,Finland,Sexual violence,Number,1554,
2011,Finland,Sexual violence,Per hundred thousand inhabitants,28.91,
2011,Finland,Rape,Number,1039,
2011,Finland,Rape,Per hundred thousand inhabitants,19.33,
2011,Finland,Sexual assault,Number,515,
2011,Finland,Sexual assault,Per hundred thousand inhabitants,9.58,
2011,Finland,Theft,Number,135801,
2011,Finland,Theft,Per hundred thousand inhabitants,2526.40,
2011,Sweden,Intentional homicide,Number,81,
2011,Sweden,Intentional homicide,Per hundred thousand inhabitants,0.86,
2011,Sweden,Assault,Number,89457,
2011,Sweden,Assault,Per hundred thousand inhabitants,950.10,
2011,Sweden,Sexual violence,Number,16095,
2011,Sweden,Sexual violence,Per hundred thousand inhabitants,170.94,
2011,Sweden,Rape,Number,6059,
2011,Sweden,Rape,Per hundred thousand inhabitants,64.35,
2011,Sweden,Sexual assault,Number,10036,
2011,Sweden,Sexual assault,Per hundred thousand inhabitants,106.59,
2011,Sweden,Theft,Number,415029,
2011,Sweden,Theft,Per hundred thousand inhabitants,4407.90,
2011,England and Wales,Intentional homicide,Number,528,
2011,England and Wales,Intentional homicide,Per hundred thousand inhabitants,0.94,
2011,England and Wales,Assault,Number,336867,
2011,England and Wales,Assault,Per hundred thousand inhabitants,602.28,
2011,England and Wales,Sexual violence,Number,38298,
2011,England and Wales,Sexual violence,Per hundred thousand inhabitants,68.47,
2011,England and Wales,Rape,Number,16038,
2011,England and Wales,Rape,Per hundred thousand inhabitants,28.67,
2011,England and Wales,Sexual assault,Number,22260,
2011,England and Wales,Sexual assault,Per hundred thousand inhabitants,39.80,
2011,England and Wales,Theft,Number,1573731,
2011,England and Wales,Theft,Per hundred thousand inhabitants,2813.63,
2011,Scotland,Intentional homicide,Number,91,
2011,Scotland,Intentional homicide,Per hundred thousand inhabitants,1.72,
2011,Scotland,Assault,Number,4693,
2011,Scotland,Assault,Per hundred thousand inhabitants,88.87,
2011,Scotland,Sexual violence,Number,4091,
2011,Scotland,Sexual violence,Per hundred thousand inhabitants,77.47,
2011,Scotland,Rape,Number,1183,
2011,Scotland,Rape,Per hundred thousand inhabitants,22.40,
2011,Scotland,Sexual assault,Number,2908,
2011,Scotland,Sexual assault,Per hundred thousand inhabitants,55.07,
2011,Scotland,Theft,Number,116016,
2011,Scotland,Theft,Per hundred thousand inhabitants,2197.03,
2011,Northern Ireland (UK),Intentional homicide,Number,23,
2011,Northern Ireland (UK),Intentional homicide,Per hundred thousand inhabitants,1.27,
2011,Northern Ireland (UK),Assault,Number,1446,
2011,Northern Ireland (UK),Assault,Per hundred thousand inhabitants,79.91,
2011,Northern Ireland (UK),Sexual violence,Number,1849,
2011,Northern Ireland (UK),Sexual violence,Per hundred thousand inhabitants,102.18,
2011,Northern Ireland (UK),Rape,Number,548,
2011,Northern Ireland (UK),Rape,Per hundred thousand inhabitants,30.28,
2011,Northern Ireland (UK),Sexual assault,Number,1301,
2011,Northern Ireland (UK),Sexual assault,Per hundred thousand inhabitants,71.90,
2011,Northern Ireland (UK),Theft,Number,26892,
2011,Northern Ireland (UK),Theft,Per hundred thousand inhabitants,1486.12,
2011,Iceland,Intentional homicide,Number,3,
2011,Iceland,Intentional homicide,Per hundred thousand inhabitants,0.94,
2011,Iceland,Assault,Number,60,
2011,Iceland,Assault,Per hundred thousand inhabitants,18.84,
2011,Iceland,Sexual violence,Number,,
2011,Iceland,Sexual violence,Per hundred thousand inhabitants,,
2011,Iceland,Rape,Number,,
2011,Iceland,Rape,Per hundred thousand inhabitants,,
2011,Iceland,Sexual assault,Number,,
2011,Iceland,Sexual assault,Per hundred thousand inhabitants,,
2011,Iceland,Theft,Number,4591,
2011,Iceland,Theft,Per hundred thousand inhabitants,1441.66,
2011,Liechtenstein,Intentional homicide,Number,0,
2011,Liechtenstein,Intentional homicide,Per hundred thousand inhabitants,0.00,
2011,Liechtenstein,Assault,Number,78,
2011,Liechtenstein,Assault,Per hundred thousand inhabitants,215.77,
2011,Liechtenstein,Sexual violence,Number,,
2011,Liechtenstein,Sexual violence,Per hundred thousand inhabitants,,
2011,Liechtenstein,Rape,Number,2,
2011,Liechtenstein,Rape,Per hundred thousand inhabitants,5.53,
2011,Liechtenstein,Sexual assault,Number,,
2011,Liechtenstein,Sexual assault,Per hundred thousand inhabitants,,
2011,Liechtenstein,Theft,Number,185,
2011,Liechtenstein,Theft,Per hundred thousand inhabitants,511.77,
2011,Norway,Intentional homicide,Number,111,
2011,Norway,Intentional homicide,Per hundred thousand inhabitants,2.26,
2011,Norway,Assault,Number,2837,
2011,Norway,Assault,Per hundred thousand inhabitants,57.66,
2011,Norway,Sexual violence,Number,2661,
2011,Norway,Sexual violence,Per hundred thousand inhabitants,54.08,
2011,Norway,Rape,Number,1075,
2011,Norway,Rape,Per hundred thousand inhabitants,21.85,
2011,Norway,Sexual assault,Number,1586,
2011,Norway,Sexual assault,Per hundred thousand inhabitants,32.23,
2011,Norway,Theft,Number,135255,
2011,Norway,Theft,Per hundred thousand inhabitants,2748.91,
2011,Switzerland,Intentional homicide,Number,46,
2011,Switzerland,Intentional homicide,Per hundred thousand inhabitants,0.58,
2011,Switzerland,Assault,Number,487,
2011,Switzerland,Assault,Per hundred thousand inhabitants,6.19,
2011,Switzerland,Sexual violence,Number,6121,
2011,Switzerland,Sexual violence,Per hundred thousand inhabitants,77.78,
2011,Switzerland,Rape,Number,552,
2011,Switzerland,Rape,Per hundred thousand inhabitants,7.01,
2011,Switzerland,Sexual assault,Number,5569,
2011,Switzerland,Sexual assault,Per hundred thousand inhabitants,70.76,
2011,Switzerland,Theft,Number,153888,
2011,Switzerland,Theft,Per hundred thousand inhabitants,1955.34,
2011,Montenegro,Intentional homicide,Number,19,
2011,Montenegro,Intentional homicide,Per hundred thousand inhabitants,3.07,
2011,Montenegro,Assault,Number,161,
2011,Montenegro,Assault,Per hundred thousand inhabitants,25.97,
2011,Montenegro,Sexual violence,Number,24,
2011,Montenegro,Sexual violence,Per hundred thousand inhabitants,3.87,
2011,Montenegro,Rape,Number,3,
2011,Montenegro,Rape,Per hundred thousand inhabitants,0.48,
2011,Montenegro,Sexual assault,Number,21,
2011,Montenegro,Sexual assault,Per hundred thousand inhabitants,3.39,
2011,Montenegro,Theft,Number,721,
2011,Montenegro,Theft,Per hundred thousand inhabitants,116.32,
2011,"Former Yugoslav Republic of Macedonia, the",Intentional homicide,Number,27,
2011,"Former Yugoslav Republic of Macedonia, the",Intentional homicide,Per hundred thousand inhabitants,1.31,
2011,"Former Yugoslav Republic of Macedonia, the",Assault,Number,239,
2011,"Former Yugoslav Republic of Macedonia, the",Assault,Per hundred thousand inhabitants,11.62,
2011,"Former Yugoslav Republic of Macedonia, the",Sexual violence,Number,,
2011,"Former Yugoslav Republic of Macedonia, the",Sexual violence,Per hundred thousand inhabitants,,
2011,"Former Yugoslav Republic of Macedonia, the",Rape,Number,41,
2011,"Former Yugoslav Republic of Macedonia, the",Rape,Per hundred thousand inhabitants,1.99,
2011,"Former Yugoslav Republic of Macedonia, the",Sexual assault,Number,,
2011,"Former Yugoslav Republic of Macedonia, the",Sexual assault,Per hundred thousand inhabitants,,
2011,"Former Yugoslav Republic of Macedonia, the",Theft,Number,5552,
2011,"Former Yugoslav Republic of Macedonia, the",Theft,Per hundred thousand inhabitants,269.87,
2011,Albania,Intentional homicide,Number,124,
2011,Albania,Intentional homicide,Per hundred thousand inhabitants,4.38,
2011,Albania,Assault,Number,169,
2011,Albania,Assault,Per hundred thousand inhabitants,5.97,
2011,Albania,Sexual violence,Number,44,
2011,Albania,Sexual violence,Per hundred thousand inhabitants,1.55,
2011,Albania,Rape,Number,22,
2011,Albania,Rape,Per hundred thousand inhabitants,0.78,
2011,Albania,Sexual assault,Number,22,
2011,Albania,Sexual assault,Per hundred thousand inhabitants,0.78,
2011,Albania,Theft,Number,5232,
2011,Albania,Theft,Per hundred thousand inhabitants,163.19,
2011,Serbia,Intentional homicide,Number,114,
2011,Serbia,Intentional homicide,Per hundred thousand inhabitants,1.57,
2011,Serbia,Assault,Number,1309,
2011,Serbia,Assault,Per hundred thousand inhabitants,18.05,
2011,Serbia,Sexual violence,Number,457,
2011,Serbia,Sexual violence,Per hundred thousand inhabitants,6.30,
2011,Serbia,Rape,Number,79,
2011,Serbia,Rape,Per hundred thousand inhabitants,1.09,
2011,Serbia,Sexual assault,Number,378,
2011,Serbia,Sexual assault,Per hundred thousand inhabitants,5.21,
2011,Serbia,Theft,Number,20899,
2011,Serbia,Theft,Per hundred thousand inhabitants,288.20,
2011,Turkey,Intentional homicide,Number,1688,
2011,Turkey,Intentional homicide,Per hundred thousand inhabitants,2.29,
2011,Turkey,Assault,Number,238395,
2011,Turkey,Assault,Per hundred thousand inhabitants,323.37,
2011,Turkey,Sexual violence,Number,,
2011,Turkey,Sexual violence,Per hundred thousand inhabitants,,
2011,Turkey,Rape,Number,,
2011,Turkey,Rape,Per hundred thousand inhabitants,,
2011,Turkey,Sexual assault,Number,,
2011,Turkey,Sexual assault,Per hundred thousand inhabitants,,
2011,Turkey,Theft,Number,209866,
2011,Turkey,Theft,Per hundred thousand inhabitants,284.67,
2011,Bosnia and Herzegovina,Intentional homicide,Number,49,
2011,Bosnia and Herzegovina,Intentional homicide,Per hundred thousand inhabitants,1.27,
2011,Bosnia and Herzegovina,Assault,Number,652,
2011,Bosnia and Herzegovina,Assault,Per hundred thousand inhabitants,16.97,
2011,Bosnia and Herzegovina,Sexual violence,Number,,
2011,Bosnia and Herzegovina,Sexual violence,Per hundred thousand inhabitants,,
2011,Bosnia and Herzegovina,Rape,Number,35,
2011,Bosnia and Herzegovina,Rape,Per hundred thousand inhabitants,0.91,
2011,Bosnia and Herzegovina,Sexual assault,Number,,
2011,Bosnia and Herzegovina,Sexual assault,Per hundred thousand inhabitants,,
2011,Bosnia and Herzegovina,Theft,Number,7828,
2011,Bosnia and Herzegovina,Theft,Per hundred thousand inhabitants,203.69,
2011,Kosovo (under United Nations Security Council Resolution 1244/99),Intentional homicide,Number,62,
2011,Kosovo (under United Nations Security Council Resolution 1244/99),Intentional homicide,Per hundred thousand inhabitants,3.46,
2011,Kosovo (under United Nations Security Council Resolution 1244/99),Assault,Number,3743,
2011,Kosovo (under United Nations Security Council Resolution 1244/99),Assault,Per hundred thousand inhabitants,208.62,
2011,Kosovo (under United Nations Security Council Resolution 1244/99),Sexual violence,Number,125,
2011,Kosovo (under United Nations Security Council Resolution 1244/99),Sexual violence,Per hundred thousand inhabitants,6.97,
2011,Kosovo (under United Nations Security Council Resolution 1244/99),Rape,Number,24,
2011,Kosovo (under United Nations Security Council Resolution 1244/99),Rape,Per hundred thousand inhabitants,1.34,
2011,Kosovo (under United Nations Security Council Resolution 1244/99),Sexual assault,Number,101,
2011,Kosovo (under United Nations Security Council Resolution 1244/99),Sexual assault,Per hundred thousand inhabitants,5.63,
2011,Kosovo (under United Nations Security Council Resolution 1244/99),Theft,Number,17575,
2011,Kosovo (under United Nations Security Council Resolution 1244/99),Theft,Per hundred thousand inhabitants,979.56,
2012,Belgium,Intentional homicide,Number,202,
2012,Belgium,Intentional homicide,Per hundred thousand inhabitants,1.82,
2012,Belgium,Assault,Number,72251,
2012,Belgium,Assault,Per hundred thousand inhabitants,651.21,
2012,Belgium,Sexual violence,Number,10606,
2012,Belgium,Sexual violence,Per hundred thousand inhabitants,95.59,
2012,Belgium,Rape,Number,3337,
2012,Belgium,Rape,Per hundred thousand inhabitants,30.08,
2012,Belgium,Sexual assault,Number,7269,
2012,Belgium,Sexual assault,Per hundred thousand inhabitants,65.52,
2012,Belgium,Theft,Number,263697,
2012,Belgium,Theft,Per hundred thousand inhabitants,2376.75,
2012,Bulgaria,Intentional homicide,Number,141,
2012,Bulgaria,Intentional homicide,Per hundred thousand inhabitants,1.92,
2012,Bulgaria,Assault,Number,2410,
2012,Bulgaria,Assault,Per hundred thousand inhabitants,32.89,
2012,Bulgaria,Sexual violence,Number,686,
2012,Bulgaria,Sexual violence,Per hundred thousand inhabitants,9.36,
2012,Bulgaria,Rape,Number,187,
2012,Bulgaria,Rape,Per hundred thousand inhabitants,2.55,
2012,Bulgaria,Sexual assault,Number,499,
2012,Bulgaria,Sexual assault,Per hundred thousand inhabitants,6.81,
2012,Bulgaria,Theft,Number,47544,
2012,Bulgaria,Theft,Per hundred thousand inhabitants,648.87,
2012,Czech Republic,Intentional homicide,Number,95,
2012,Czech Republic,Intentional homicide,Per hundred thousand inhabitants,0.90,
2012,Czech Republic,Assault,Number,18358,
2012,Czech Republic,Assault,Per hundred thousand inhabitants,174.75,
2012,Czech Republic,Sexual violence,Number,1981,
2012,Czech Republic,Sexual violence,Per hundred thousand inhabitants,18.86,
2012,Czech Republic,Rape,Number,669,
2012,Czech Republic,Rape,Per hundred thousand inhabitants,6.37,
2012,Czech Republic,Sexual assault,Number,1312,
2012,Czech Republic,Sexual assault,Per hundred thousand inhabitants,12.49,
2012,Czech Republic,Theft,Number,130494,
2012,Czech Republic,Theft,Per hundred thousand inhabitants,1242.16,
2012,Denmark,Intentional homicide,Number,40,
2012,Denmark,Intentional homicide,Per hundred thousand inhabitants,0.72,
2012,Denmark,Assault,Number,9557,
2012,Denmark,Assault,Per hundred thousand inhabitants,171.26,
2012,Denmark,Sexual violence,Number,1993,
2012,Denmark,Sexual violence,Per hundred thousand inhabitants,35.71,
2012,Denmark,Rape,Number,317,
2012,Denmark,Rape,Per hundred thousand inhabitants,5.68,
2012,Denmark,Sexual assault,Number,1676,
2012,Denmark,Sexual assault,Per hundred thousand inhabitants,30.03,
2012,Denmark,Theft,Number,202284,
2012,Denmark,Theft,Per hundred thousand inhabitants,3624.83,
2012,Germany (until 1990 former territory of the FRG),Intentional homicide,Number,619,
2012,Germany (until 1990 former territory of the FRG),Intentional homicide,Per hundred thousand inhabitants,0.76,
2012,Germany (until 1990 former territory of the FRG),Assault,Number,136077,
2012,Germany (until 1990 former territory of the FRG),Assault,Per hundred thousand inhabitants,166.26,
2012,Germany (until 1990 former territory of the FRG),Sexual violence,Number,45824,
2012,Germany (until 1990 former territory of the FRG),Sexual violence,Per hundred thousand inhabitants,55.99,
2012,Germany (until 1990 former territory of the FRG),Rape,Number,8031,
2012,Germany (until 1990 former territory of the FRG),Rape,Per hundred thousand inhabitants,9.81,
2012,Germany (until 1990 former territory of the FRG),Sexual assault,Number,37793,
2012,Germany (until 1990 former territory of the FRG),Sexual assault,Per hundred thousand inhabitants,46.18,
2012,Germany (until 1990 former territory of the FRG),Theft,Number,1338087,
2012,Germany (until 1990 former territory of the FRG),Theft,Per hundred thousand inhabitants,1634.93,
2012,Estonia,Intentional homicide,Number,63,
2012,Estonia,Intentional homicide,Per hundred thousand inhabitants,4.75,
2012,Estonia,Assault,Number,99,
2012,Estonia,Assault,Per hundred thousand inhabitants,7.47,
2012,Estonia,Sexual violence,Number,248,
2012,Estonia,Sexual violence,Per hundred thousand inhabitants,18.71,
2012,Estonia,Rape,Number,143,
2012,Estonia,Rape,Per hundred thousand inhabitants,10.79,
2012,Estonia,Sexual assault,Number,105,
2012,Estonia,Sexual assault,Per hundred thousand inhabitants,7.92,
2012,Estonia,Theft,Number,19248,
2012,Estonia,Theft,Per hundred thousand inhabitants,1452.44,
2012,Ireland,Intentional homicide,Number,79,
2012,Ireland,Intentional homicide,Per hundred thousand inhabitants,1.72,
2012,Ireland,Assault,Number,13566,
2012,Ireland,Assault,Per hundred thousand inhabitants,296.03,
2012,Ireland,Sexual violence,Number,1976,
2012,Ireland,Sexual violence,Per hundred thousand inhabitants,43.12,
2012,Ireland,Rape,Number,517,
2012,Ireland,Rape,Per hundred thousand inhabitants,11.28,
2012,Ireland,Sexual assault,Number,1459,
2012,Ireland,Sexual assault,Per hundred thousand inhabitants,31.84,
2012,Ireland,Theft,Number,76402,
2012,Ireland,Theft,Per hundred thousand inhabitants,1667.18,
2012,Greece,Intentional homicide,Number,165,
2012,Greece,Intentional homicide,Per hundred thousand inhabitants,1.49,
2012,Greece,Assault,Number,4590,
2012,Greece,Assault,Per hundred thousand inhabitants,41.40,
2012,Greece,Sexual violence,Number,821,
2012,Greece,Sexual violence,Per hundred thousand inhabitants,7.41,
2012,Greece,Rape,Number,167,
2012,Greece,Rape,Per hundred thousand inhabitants,1.51,
2012,Greece,Sexual assault,Number,654,
2012,Greece,Sexual assault,Per hundred thousand inhabitants,5.90,
2012,Greece,Theft,Number,150244,
2012,Greece,Theft,Per hundred thousand inhabitants,1355.21,
2012,Spain,Intentional homicide,Number,364,
2012,Spain,Intentional homicide,Per hundred thousand inhabitants,0.78,
2012,Spain,Assault,Number,17353,
2012,Spain,Assault,Per hundred thousand inhabitants,37.06,
2012,Spain,Sexual violence,Number,9008,
2012,Spain,Sexual violence,Per hundred thousand inhabitants,19.24,
2012,Spain,Rape,Number,1280,
2012,Spain,Rape,Per hundred thousand inhabitants,2.73,
2012,Spain,Sexual assault,Number,7728,
2012,Spain,Sexual assault,Per hundred thousand inhabitants,16.51,
2012,Spain,Theft,Number,212422,
2012,Spain,Theft,Per hundred thousand inhabitants,453.72,
2012,France,Intentional homicide,Number,784,
2012,France,Intentional homicide,Per hundred thousand inhabitants,1.20,
2012,France,Assault,Number,222061,
2012,France,Assault,Per hundred thousand inhabitants,340.18,
2012,France,Sexual violence,Number,26783,
2012,France,Sexual violence,Per hundred thousand inhabitants,41.03,
2012,France,Rape,Number,10885,
2012,France,Rape,Per hundred thousand inhabitants,16.68,
2012,France,Sexual assault,Number,15898,
2012,France,Sexual assault,Per hundred thousand inhabitants,24.35,
2012,France,Theft,Number,1343172,
2012,France,Theft,Per hundred thousand inhabitants,2057.65,
2012,Croatia,Intentional homicide,Number,51,
2012,Croatia,Intentional homicide,Per hundred thousand inhabitants,1.19,
2012,Croatia,Assault,Number,903,
2012,Croatia,Assault,Per hundred thousand inhabitants,21.12,
2012,Croatia,Sexual violence,Number,517,
2012,Croatia,Sexual violence,Per hundred thousand inhabitants,12.09,
2012,Croatia,Rape,Number,126,
2012,Croatia,Rape,Per hundred thousand inhabitants,2.95,
2012,Croatia,Sexual assault,Number,391,
2012,Croatia,Sexual assault,Per hundred thousand inhabitants,9.14,
2012,Croatia,Theft,Number,18617,
2012,Croatia,Theft,Per hundred thousand inhabitants,435.39,
2012,Italy,Intentional homicide,Number,530,
2012,Italy,Intentional homicide,Per hundred thousand inhabitants,0.89,
2012,Italy,Assault,Number,69527,
2012,Italy,Assault,Per hundred thousand inhabitants,117.06,
2012,Italy,Sexual violence,Number,,
2012,Italy,Sexual violence,Per hundred thousand inhabitants,,
2012,Italy,Rape,Number,,
2012,Italy,Rape,Per hundred thousand inhabitants,,
2012,Italy,Sexual assault,Number,4689,
2012,Italy,Sexual assault,Per hundred thousand inhabitants,7.89,
2012,Italy,Theft,Number,1263258,
2012,Italy,Theft,Per hundred thousand inhabitants,2126.90,
2012,Cyprus,Intentional homicide,Number,19,
2012,Cyprus,Intentional homicide,Per hundred thousand inhabitants,2.20,
2012,Cyprus,Assault,Number,148,
2012,Cyprus,Assault,Per hundred thousand inhabitants,17.17,
2012,Cyprus,Sexual violence,Number,69,
2012,Cyprus,Sexual violence,Per hundred thousand inhabitants,8.00,
2012,Cyprus,Rape,Number,25,
2012,Cyprus,Rape,Per hundred thousand inhabitants,2.90,
2012,Cyprus,Sexual assault,Number,44,
2012,Cyprus,Sexual assault,Per hundred thousand inhabitants,5.10,
2012,Cyprus,Theft,Number,3299,
2012,Cyprus,Theft,Per hundred thousand inhabitants,382.71,
2012,Latvia,Intentional homicide,Number,97,
2012,Latvia,Intentional homicide,Per hundred thousand inhabitants,4.74,
2012,Latvia,Assault,Number,1325,
2012,Latvia,Assault,Per hundred thousand inhabitants,64.80,
2012,Latvia,Sexual violence,Number,,
2012,Latvia,Sexual violence,Per hundred thousand inhabitants,,
2012,Latvia,Rape,Number,64,
2012,Latvia,Rape,Per hundred thousand inhabitants,3.13,
2012,Latvia,Sexual assault,Number,,
2012,Latvia,Sexual assault,Per hundred thousand inhabitants,,
2012,Latvia,Theft,Number,22251,
2012,Latvia,Theft,Per hundred thousand inhabitants,1088.17,
2012,Lithuania,Intentional homicide,Number,181,
2012,Lithuania,Intentional homicide,Per hundred thousand inhabitants,6.03,
2012,Lithuania,Assault,Number,178,
2012,Lithuania,Assault,Per hundred thousand inhabitants,5.93,
2012,Lithuania,Sexual violence,Number,441,
2012,Lithuania,Sexual violence,Per hundred thousand inhabitants,14.68,
2012,Lithuania,Rape,Number,178,
2012,Lithuania,Rape,Per hundred thousand inhabitants,5.93,
2012,Lithuania,Sexual assault,Number,263,
2012,Lithuania,Sexual assault,Per hundred thousand inhabitants,8.76,
2012,Lithuania,Theft,Number,25202,
2012,Lithuania,Theft,Per hundred thousand inhabitants,839.05,
2012,Luxembourg,Intentional homicide,Number,3,
2012,Luxembourg,Intentional homicide,Per hundred thousand inhabitants,0.57,
2012,Luxembourg,Assault,Number,2994,
2012,Luxembourg,Assault,Per hundred thousand inhabitants,570.45,
2012,Luxembourg,Sexual violence,Number,398,
2012,Luxembourg,Sexual violence,Per hundred thousand inhabitants,75.83,
2012,Luxembourg,Rape,Number,76,
2012,Luxembourg,Rape,Per hundred thousand inhabitants,14.48,
2012,Luxembourg,Sexual assault,Number,322,
2012,Luxembourg,Sexual assault,Per hundred thousand inhabitants,61.35,
2012,Luxembourg,Theft,Number,9615,
2012,Luxembourg,Theft,Per hundred thousand inhabitants,1831.94,
2012,Hungary,Intentional homicide,Number,113,
2012,Hungary,Intentional homicide,Per hundred thousand inhabitants,1.14,
2012,Hungary,Assault,Number,13973,
2012,Hungary,Assault,Per hundred thousand inhabitants,140.69,
2012,Hungary,Sexual violence,Number,694,
2012,Hungary,Sexual violence,Per hundred thousand inhabitants,6.99,
2012,Hungary,Rape,Number,192,
2012,Hungary,Rape,Per hundred thousand inhabitants,1.93,
2012,Hungary,Sexual assault,Number,502,
2012,Hungary,Sexual assault,Per hundred thousand inhabitants,5.05,
2012,Hungary,Theft,Number,138039,
2012,Hungary,Theft,Per hundred thousand inhabitants,1389.85,
2012,Malta,Intentional homicide,Number,10,
2012,Malta,Intentional homicide,Per hundred thousand inhabitants,2.39,
2012,Malta,Assault,Number,174,
2012,Malta,Assault,Per hundred thousand inhabitants,41.67,
2012,Malta,Sexual violence,Number,82,
2012,Malta,Sexual violence,Per hundred thousand inhabitants,19.64,
2012,Malta,Rape,Number,13,
2012,Malta,Rape,Per hundred thousand inhabitants,3.11,
2012,Malta,Sexual assault,Number,69,
2012,Malta,Sexual assault,Per hundred thousand inhabitants,16.53,
2012,Malta,Theft,Number,8996,
2012,Malta,Theft,Per hundred thousand inhabitants,2154.49,
2012,Netherlands,Intentional homicide,Number,145,
2012,Netherlands,Intentional homicide,Per hundred thousand inhabitants,0.87,
2012,Netherlands,Assault,Number,57325,
2012,Netherlands,Assault,Per hundred thousand inhabitants,342.64,
2012,Netherlands,Sexual violence,Number,8880,
2012,Netherlands,Sexual violence,Per hundred thousand inhabitants,53.08,
2012,Netherlands,Rape,Number,1405,
2012,Netherlands,Rape,Per hundred thousand inhabitants,8.40,
2012,Netherlands,Sexual assault,Number,7475,
2012,Netherlands,Sexual assault,Per hundred thousand inhabitants,44.68,
2012,Netherlands,Theft,Number,672390,
2012,Netherlands,Theft,Per hundred thousand inhabitants,4018.98,
2012,Austria,Intentional homicide,Number,87,
2012,Austria,Intentional homicide,Per hundred thousand inhabitants,1.03,
2012,Austria,Assault,Number,4030,
2012,Austria,Assault,Per hundred thousand inhabitants,47.93,
2012,Austria,Sexual violence,Number,4789,
2012,Austria,Sexual violence,Per hundred thousand inhabitants,56.96,
2012,Austria,Rape,Number,883,
2012,Austria,Rape,Per hundred thousand inhabitants,10.50,
2012,Austria,Sexual assault,Number,3906,
2012,Austria,Sexual assault,Per hundred thousand inhabitants,46.46,
2012,Austria,Theft,Number,150966,
2012,Austria,Theft,Per hundred thousand inhabitants,1795.48,
2012,Poland,Intentional homicide,Number,377,
2012,Poland,Intentional homicide,Per hundred thousand inhabitants,0.99,
2012,Poland,Assault,Number,9721,
